Año,Mes,Empresa agrupada,Origen aeropuerto,Destino aeropuerto,Origen país,Origen localidad,Vuelos,Pasajeros,Asientos
2025,Mayo,Gol Transportes Aéreos,Porto Seguro Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Porto Seguro,4,568,735
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,5,790,1146
2025,Mayo,JetSMART Airlines,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. Ministro Pistarini,Chile,Santiago,6,1050,1386
2025,Mayo,Paranair,Aeropuerto Int. Ingeniero Ambrosio Taravella,Silvio Pettirossi International Airport,Argentina,Córdoba,15,426,750
2025,Mayo,Paranair,Silvio Pettirossi International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Paraguay,Asunción,16,480,911
2025,Mayo,Sky Airline,Aeropuerto Int. Ministro Pistarini,Deputado Luiz Eduardo Magalhães International Airport,Argentina,Buenos Aires,8,895,1488
2025,Mayo,Sky Airline,Deputado Luiz Eduardo Magalhães International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Salvador,8,841,1488
2025,Mayo,Aerolíneas Argentinas,Punta Cana International Airport,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,República Dominicana,Punta Cana,4,584,700
2025,Mayo,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Rodríguez Ballón International Airport,Argentina,Buenos Aires,1,68,96
2025,Mayo,LATAM,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. de Rosario Islas Malvinas,Chile,Santiago,1,124,168
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Licenciado Manuel Crescencio Rejon Int Airport,Argentina,Buenos Aires,1,214,268
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,1,69,96
2025,Mayo,Aerolíneas Argentinas,Rio Galeão – Tom Jobim International Airport,Vcom. Angel De La Paz Aragonés,Brasil,Río de Janeiro,1,67,170
2025,Mayo,Lufthansa,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,São Paulo,2,578,728
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,José Joaquín de Olmedo International Airport,Argentina,Buenos Aires,1,73,170
2025,Mayo,Aerolíneas Argentinas,Silvio Pettirossi International Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Paraguay,Asunción,1,57,96
2025,Mayo,Aerolíneas Argentinas,Palonegro Airport,Aeroparque Jorge Newbery,Colombia,NA,1,57,170
2025,Mayo,Aerolíneas Argentinas,Rodríguez Ballón International Airport,Aeropuerto Cap. Vicente Almandos Amonacid,Perú,NA,1,71,96
2025,Mayo,LATAM,José Joaquín de Olmedo International Airport,Aeropuerto Int. Ministro Pistarini,Ecuador,Guayaquil,2,222,288
2025,Mayo,Aerolíneas Argentinas,Vcom. Angel De La Paz Aragonés,Rio Galeão – Tom Jobim International Airport,Argentina,Santiago del Estero,1,68,189
2025,Mayo,Aerolíneas Argentinas,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. de Rosario Islas Malvinas,Chile,Santiago,1,57,96
2025,Mayo,Air Europa,Silvio Pettirossi International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Paraguay,Asunción,1,122,298
2025,Mayo,LATAM,Aeropuerto Int. de Rosario Islas Malvinas,Comodoro Arturo Merino Benítez International Airport,Argentina,Rosario,1,123,168
2025,Mayo,Aerolíneas Argentinas,José Joaquín de Olmedo International Airport,Aeropuerto Int. Ministro Pistarini,Ecuador,Guayaquil,1,76,170
2025,Mayo,JetSMART Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Mendoza,2,167,372
2025,Mayo,JetSMART Airlines,Rio Galeão – Tom Jobim International Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Brasil,Río de Janeiro,7,457,1464
2025,Mayo,LATAM,Aeroparque Jorge Newbery,Rio Galeão – Tom Jobim International Airport,Argentina,Buenos Aires,2,273,336
2025,Mayo,British Airways,Aeropuerto Int. Ministro Pistarini,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,1,174,219
2025,Mayo,LATAM,Pdte. carlos Ibañez del Campo Airport,Aeropuerto Int. Piloto Civil Norberto Fernández,Chile,Punta Arenas,1,12,168
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Camilo Daza International Airport,Argentina,Buenos Aires,1,59,170
2025,Mayo,Avianca,Enrique Olaya Herrera Airport,Aeropuerto Int. Ministro Pistarini,Colombia,NA,1,175,180
2025,Mayo,JetSMART Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Rio Galeão – Tom Jobim International Airport,Argentina,Mendoza,5,327,1092
2025,Mayo,LATAM,Rio Galeão – Tom Jobim International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Río de Janeiro,1,99,162
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Alfonso Bonilla Aragon International Airport,Argentina,Buenos Aires,1,85,170
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Salgado Filho Airport,Argentina,Mendoza,1,60,96
2025,Mayo,Air Europa,Leonardo da Vinci (Fiumicino) International Airport,Aeropuerto Int. Ministro Pistarini,Italia,Roma,1,286,339
2025,Mayo,Avianca,Punta Cana International Airport,Aeropuerto Int. Ministro Pistarini,República Dominicana,Punta Cana,1,179,180
2025,Mayo,Gol Transportes Aéreos,Aeroparque Jorge Newbery,Salgado Filho Airport,Argentina,Buenos Aires,9,795,1674
2025,Mayo,LATAM,Aeroparque Jorge Newbery,Salgado Filho Airport,Argentina,Buenos Aires,1,170,180
2025,Mayo,LATAM,Salgado Filho Airport,Aeroparque Jorge Newbery,Brasil,Porto Alegre,1,175,180
2025,Mayo,JetSMART Airlines,Jorge Chávez International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Perú,Lima,1,134,186
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Rio Galeão – Tom Jobim International Airport,Argentina,Buenos Aires,1,78,96
2025,Mayo,Gol Transportes Aéreos,Salgado Filho Airport,Aeroparque Jorge Newbery,Brasil,Porto Alegre,7,753,1302
2025,Mayo,Aerolíneas Argentinas,Camilo Daza International Airport,Vcom. Angel De La Paz Aragonés,Colombia,NA,1,55,170
2025,Mayo,Aerolíneas Argentinas,Salgado Filho Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Brasil,Porto Alegre,1,60,96
2025,Mayo,JetSMART Airlines,Guarulhos - Governador André Franco Montoro International Airport,Aeroparque Jorge Newbery,Brasil,São Paulo,1,156,186
2025,Mayo,Aerolíneas Argentinas,Rio Galeão – Tom Jobim International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Río de Janeiro,1,73,96
2025,Mayo,Aerolíneas Argentinas,Alfonso Bonilla Aragon International Airport,Aeropuerto Int. Ministro Pistarini,Colombia,Cali,1,86,170
2025,Mayo,Air Canada,Rio Galeão – Tom Jobim International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Río de Janeiro,1,161,298
2025,Mayo,British Airways,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,São Paulo,3,381,712
2025,Mayo,Copa Airlines,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Brasil,São Paulo,1,144,154
2025,Mayo,LATAM,Mariscal Sucre International Airport,Aeropuerto Int. Ministro Pistarini,Ecuador,Quito,1,144,144
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Ingeniero Ambrosio Taravella,Jorge Chávez International Airport,Argentina,Córdoba,1,138,186
2025,Mayo,Air France,Leonardo da Vinci (Fiumicino) International Airport,Aeropuerto Int. Ministro Pistarini,Italia,Roma,1,215,324
2025,Mayo,Arajet,Tocumen International Airport,Aeropuerto Int. Ministro Pistarini,Panamá,Panamá,1,150,185
2025,Mayo,LATAM,Aeropuerto Int. Ingeniero Ambrosio Taravella,Silvio Pettirossi International Airport,Argentina,Córdoba,1,179,220
2025,Mayo,LATAM,Carrasco International /General C L Berisso Airport,Aeropuerto Int. Ministro Pistarini,Uruguay,Montevideo,2,258,330
2025,Mayo,Gol Transportes Aéreos,Aeropuerto Internacional Afonso Pena,Aeroparque Jorge Newbery,Brasil,Curitiba,1,153,186
2025,Mayo,Avianca,Jorge Chávez International Airport,Aeropuerto Int. Ministro Pistarini,Perú,Lima,1,180,180
2025,Mayo,Aerolíneas Argentinas,Aeroparque Jorge Newbery,La Estrella Airport,Argentina,Buenos Aires,1,73,180
2025,Mayo,Avianca,Aeroparque Jorge Newbery,Jorge Chávez International Airport,Argentina,Buenos Aires,1,154,186
2025,Mayo,British Airways,London Heathrow Airport,Aeropuerto Int. Ministro Pistarini,Reino Unido de Gran Bretaña e Irlanda del Norte,Londres,2,286,550
2025,Mayo,Boliviana de Aviación,Aeropuerto Int. Ministro Pistarini,Jorge Wilsterman International Airport,Argentina,Buenos Aires,1,146,154
2025,Mayo,Boliviana de Aviación,Jorge Wilsterman International Airport,Aeropuerto Int. Ministro Pistarini,Bolivia,Cochabamba,1,154,154
2025,Mayo,LATAM,Pinto Martins International Airport,Aeroparque Jorge Newbery,Brasil,Fortaleza,1,131,174
2025,Mayo,Andes Líneas Aéreas,Carrasco International /General C L Berisso Airport,Aeropuerto Int. Ministro Pistarini,Uruguay,Montevideo,1,89,189
2025,Mayo,Amaszonas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Auckland International Airport,Argentina,Córdoba,1,28,50
2025,Abril,Copa Airlines,Aeropuerto Int. de Rosario Islas Malvinas,Tocumen International Airport,Argentina,Rosario,30,4748,4926
2025,Abril,Lufthansa,Frankfurt am Main International Airport,Aeropuerto Int. Ministro Pistarini,Alemania,Frankfurt am Main,25,7816,9150
2025,Abril,United Airlines,George Bush Intercontinental Houston Airport,Aeropuerto Int. Ministro Pistarini,Estados Unidos,Houston,28,6512,7520
2025,Abril,LATAM,Jorge Chávez International Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Perú,Lima,20,2446,3366
2025,Abril,Aerolíneas Argentinas,Jorge Wilsterman International Airport,Aeroparque Jorge Newbery,Bolivia,Cochabamba,1,82,96
2025,Mayo,Air Europa,Aeropuerto Int. Ministro Pistarini,Adolfo Suárez Madrid–Barajas Airport,Argentina,Buenos Aires,30,9901,10164
2025,Mayo,LATAM,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,São Paulo,20,2961,3512
2025,Mayo,LATAM,Jorge Chávez International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Perú,Lima,31,4607,5202
2025,Mayo,Sky Airline,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Comodoro Arturo Merino Benítez International Airport,Argentina,Mendoza,37,5543,6882
2025,Mayo,Avianca,Aeroparque Jorge Newbery,Carrasco International /General C L Berisso Airport,Argentina,Buenos Aires,1,178,180
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Córdoba,1,128,170
2025,Mayo,Aerolíneas Argentinas,Vcom. Angel De La Paz Aragonés,Mariscal Sucre International Airport,Argentina,Santiago del Estero,1,70,170
2025,Mayo,Aerolíneas Argentinas,Tancredo Neves International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Belo Horizonte,1,68,170
2025,Mayo,Aerolíneas Argentinas,Aeropuerto de Sauce Viejo,Tancredo Neves International Airport,Argentina,Santa Fe,1,118,170
2025,Mayo,Sky Airline,Jorge Chávez International Airport,Aeropuerto Int. Ministro Pistarini,Perú,Lima,1,67,186
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Buenos Aires,1,68,170
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Carrasco International /General C L Berisso Airport,Argentina,Buenos Aires,1,61,96
2025,Mayo,Aerolíneas Argentinas,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Brasil,São Paulo,1,119,170
2025,Mayo,Iberia Airlines,Pinto Martins International Airport,Aeropuerto Int. Ministro Pistarini,Brasil,Fortaleza,1,342,348
2025,Mayo,Aerolíneas Argentinas,Tancredo Neves International Airport,Aeropuerto de Sauce Viejo,Brasil,Belo Horizonte,1,119,170
2025,Mayo,Aerolíneas Argentinas,Mariscal Sucre International Airport,Aeropuerto Int. Ministro Pistarini,Ecuador,Quito,1,69,170
2025,Mayo,Aerolíneas Argentinas,Carrasco International /General C L Berisso Airport,Aeropuerto Int. Ministro Pistarini,Uruguay,Montevideo,1,67,96
2025,Mayo,Aerovías DAP,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Comodoro Arturo Merino Benítez International Airport,Argentina,Mendoza,1,11,82
2025,Mayo,Aerovías DAP,Comodoro Arturo Merino Benítez International Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Chile,Santiago,1,10,82
2025,Mayo,Gol Transportes Aéreos,Atlas Brasil Cantanhede Airport,Aeroparque Jorge Newbery,Brasil,NA,1,84,177
2025,Junio,Boliviana de Aviación,Viru Viru International Airport,Aeropuerto Int. Ministro Pistarini,Bolivia,Santa Cruz de la Sierra,50,8003,9097
2025,Junio,JetSMART Airlines,Aeroparque Jorge Newbery,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,70,9918,14046
2025,Junio,Aerolíneas Argentinas,Miami International Airport,Aeropuerto Int. Ministro Pistarini,Estados Unidos,Miami,62,14463,16636
2025,Junio,Aerolíneas Argentinas,Adolfo Suárez Madrid–Barajas Airport,Aeropuerto Int. Ministro Pistarini,España,Madrid,44,11032,11750
2025,Junio,Aerolíneas Argentinas,Leonardo da Vinci (Fiumicino) International Airport,Aeropuerto Int. Ministro Pistarini,Italia,Roma,18,4321,4806
2025,Junio,Aerolíneas Argentinas,Punta Cana International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,República Dominicana,Punta Cana,12,1544,2070
2025,Junio,Aerolíneas Argentinas,Cancún International Airport,Aeropuerto Int. Ministro Pistarini,México,Cancún,17,3938,4551
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Internacional Afonso Pena,Argentina,Buenos Aires,16,1634,2459
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Rio Galeão – Tom Jobim International Airport,Argentina,Buenos Aires,95,13440,16321
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Guarulhos - Governador André Franco Montoro International Airport,Argentina,Buenos Aires,107,12267,18133
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Deputado Luiz Eduardo Magalhães International Airport,Argentina,Buenos Aires,9,1149,1559
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Comodoro Arturo Merino Benítez International Airport,Argentina,Buenos Aires,83,10931,14071
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Silvio Pettirossi International Airport,Argentina,Buenos Aires,30,2451,2880
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,El Dorado International Airport,Argentina,Buenos Aires,30,2972,4008
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Jorge Chávez International Airport,Argentina,Buenos Aires,30,4148,5160
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Capitan Corbeta CA Curbelo International Airport/Laguna del Sauce,Argentina,Buenos Aires,18,1255,1876
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Carrasco International /General C L Berisso Airport,Argentina,Buenos Aires,74,5500,8439
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Rio Galeão – Tom Jobim International Airport,Argentina,Córdoba,9,838,1569
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Miami International Airport,Argentina,Buenos Aires,64,14490,17170
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Adolfo Suárez Madrid–Barajas Airport,Argentina,Buenos Aires,43,10782,11483
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Leonardo da Vinci (Fiumicino) International Airport,Argentina,Buenos Aires,17,4083,4541
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Punta Cana International Airport,Argentina,Buenos Aires,22,4831,5894
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Punta Cana International Airport,Argentina,San Miguel de Tucumán,5,627,860
2025,Junio,Aerolíneas Argentinas,Aeropuerto Internacional Afonso Pena,Aeroparque Jorge Newbery,Brasil,Curitiba,16,1801,2459
2025,Junio,Aerolíneas Argentinas,Rio Galeão – Tom Jobim International Airport,Aeroparque Jorge Newbery,Brasil,Río de Janeiro,96,13536,16540
2025,Junio,Aerolíneas Argentinas,Rio Galeão – Tom Jobim International Airport,Aeropuerto Int. Ingeniero Ambrosio Taravella,Brasil,Río de Janeiro,9,882,1540
2025,Junio,Aerolíneas Argentinas,Guarulhos - Governador André Franco Montoro International Airport,Aeroparque Jorge Newbery,Brasil,São Paulo,103,13144,17424
2025,Junio,Aerolíneas Argentinas,Guarulhos - Governador André Franco Montoro International Airport,Aeropuerto Int. Martín Miguel de Güemes,Brasil,São Paulo,5,347,889
2025,Junio,Aerolíneas Argentinas,Comodoro Arturo Merino Benítez International Airport,Aeroparque Jorge Newbery,Chile,Santiago,81,11454,13731
2025,Junio,Aerolíneas Argentinas,Silvio Pettirossi International Airport,Aeroparque Jorge Newbery,Paraguay,Asunción,33,2632,3242
2025,Junio,Aerolíneas Argentinas,El Dorado International Airport,Aeroparque Jorge Newbery,Colombia,Bogotá,30,3026,4008
2025,Junio,Aerolíneas Argentinas,Jorge Chávez International Airport,Aeroparque Jorge Newbery,Perú,Lima,30,3901,5150
2025,Junio,Aerolíneas Argentinas,Capitan Corbeta CA Curbelo International Airport/Laguna del Sauce,Aeroparque Jorge Newbery,Uruguay,Punta del Este,18,1426,1802
2025,Junio,Aerolíneas Argentinas,Carrasco International /General C L Berisso Airport,Aeroparque Jorge Newbery,Uruguay,Montevideo,71,6808,7929
2025,Junio,Aeroméxico,Licenciado Benito Juarez International Airport,Aeropuerto Int. Ministro Pistarini,México,México DF,30,6857,8096
2025,Junio,Aeroméxico,Aeropuerto Int. Ministro Pistarini,Licenciado Benito Juarez International Airport,Argentina,Buenos Aires,30,7324,8096
2025,Junio,Air Europa,Adolfo Suárez Madrid–Barajas Airport,Aeropuerto Int. Ministro Pistarini,España,Madrid,31,10140,10444
2025,Junio,Air Europa,Aeropuerto Int. Ministro Pistarini,Adolfo Suárez Madrid–Barajas Airport,Argentina,Buenos Aires,30,9937,10146
2025,Junio,Air France,Charles de Gaulle International Airport,Aeropuerto Int. Ministro Pistarini,Francia,París,28,7187,7896
2025,Junio,Air France,Aeropuerto Int. Ministro Pistarini,Charles de Gaulle International Airport,Argentina,Buenos Aires,30,7545,8496
2025,Junio,American Airlines,John F Kennedy International Airport,Aeropuerto Int. Ministro Pistarini,Estados Unidos,Nueva York,25,5893,6548
2025,Junio,American Airlines,Miami International Airport,Aeropuerto Int. Ministro Pistarini,Estados Unidos,Miami,58,13907,14819
2025,Junio,American Airlines,Miami International Airport,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Estados Unidos,Miami,1,234,234
2025,Junio,American Airlines,Aeropuerto Int. Ministro Pistarini,John F Kennedy International Airport,Argentina,Buenos Aires,29,7106,7767
2025,Junio,American Airlines,Aeropuerto Int. Ministro Pistarini,Miami International Airport,Argentina,Buenos Aires,60,14357,15228
