Año,Mes,Provincia origen,Provincia destino,Servicios,Pasajeros,Asientos
2019,2,Buenos Aires,Buenos Aires,7097,82670,371832
2019,2,Misiones,Chaco,513,4668,28903
2019,2,Misiones,Corrientes,1360,20243,72593
2019,2,Buenos Aires,La Pampa,599,4886,28767
2019,2,Buenos Aires,Mendoza,555,9678,29591
2019,2,Buenos Aires,San Luis,829,8699,42692
2019,2,Buenos Aires,Córdoba,2225,35437,114813
2019,2,La Pampa,Mendoza,199,842,10370
2019,2,La Pampa,San Luis,117,758,6622
2019,2,Córdoba,Mendoza,555,6883,30866
2019,2,Córdoba,San Luis,779,8691,43296
2019,2,San Luis,Mendoza,648,5069,35739
2019,2,Ciudad Autónoma de Buenos Aires,Córdoba,2359,42332,114972
2019,2,Ciudad Autónoma de Buenos Aires,Mendoza,469,8965,24008
2019,2,Ciudad Autónoma de Buenos Aires,San Luis,879,10811,43493
2019,2,Ciudad Autónoma de Buenos Aires,Santa Fe,3320,33607,168743
2019,2,Córdoba,Córdoba,2252,15349,124591
2019,2,Entre Ríos,San Luis,64,265,3470
2019,2,Santa Fe,Mendoza,226,2564,12535
2019,2,Buenos Aires,Misiones,901,17133,44546
2019,2,Ciudad Autónoma de Buenos Aires,Misiones,940,20070,42530
2019,2,Entre Ríos,Misiones,467,3257,22612
2019,2,Neuquén,Buenos Aires,548,5538,26795
2019,2,Neuquén,Río Negro,1235,14275,60368
2019,2,Río Negro,Buenos Aires,834,10561,41019
2019,2,Catamarca,Buenos Aires,144,1035,7748
2019,2,Catamarca,Ciudad Autónoma de Buenos Aires,175,3016,8758
2019,2,Córdoba,Buenos Aires,2011,27724,104225
2019,2,Córdoba,Ciudad Autónoma de Buenos Aires,2207,39349,106929
2019,2,Córdoba,Santa Fe,2008,29491,106637
2019,2,Córdoba,Santiago del Estero,863,12866,47424
2019,2,Córdoba,Tucumán,742,6830,40135
2019,2,Santiago del Estero,Salta,377,2346,20572
2019,2,Santiago del Estero,Tucumán,1116,11500,59663
2019,2,Catamarca,La Rioja,472,2517,27166
2019,2,Tucumán,La Rioja,250,1787,14198
2019,2,Mendoza,Buenos Aires,587,11946,31812
2019,2,Chaco,Corrientes,660,5881,37440
2019,2,Chaco,Misiones,506,5629,29238
2019,2,La Pampa,Buenos Aires,640,6294,30901
2019,2,La Pampa,Santa Fe,55,249,2735
2019,2,La Pampa,La Pampa,287,980,14166
2019,2,Neuquén,Santa Fe,66,482,3444
2019,2,Río Negro,La Pampa,391,1408,19693
2019,2,Santa Fe,Córdoba,2175,34729,115676
2019,2,San Juan,Buenos Aires,220,3655,11501
2019,2,San Juan,San Luis,195,2757,10629
2019,2,San Luis,Buenos Aires,774,5686,39565
2019,2,San Luis,Córdoba,814,9739,45256
2019,2,Buenos Aires,San Juan,185,2281,9433
2019,2,Córdoba,San Juan,244,5287,13909
2019,2,San Luis,San Juan,173,1707,9556
2019,2,Santa Fe,San Juan,64,539,3563
2019,2,Mendoza,San Juan,801,14107,43310
2019,2,Neuquén,Mendoza,262,2891,12020
2019,2,Río Negro,Mendoza,253,3710,12420
2019,2,Río Negro,Río Negro,443,2155,21564
2019,2,Catamarca,San Juan,94,161,5156
2019,2,Jujuy,Catamarca,125,434,6992
2019,2,Jujuy,La Rioja,174,1370,9922
2019,2,Jujuy,Mendoza,207,2472,11842
2019,2,Jujuy,Tucumán,735,5870,40873
2019,2,La Pampa,Tucumán,51,79,2802
2019,2,La Rioja,Mendoza,227,1226,13001
2019,2,La Rioja,San Juan,280,2131,16031
2019,2,Salta,Catamarca,206,795,11268
2019,2,Salta,La Rioja,216,1582,12040
2019,2,Salta,Mendoza,233,2731,13066
2019,2,Salta,Tucumán,1041,13088,58103
2019,2,Salta,San Juan,140,493,7700
2019,2,San Juan,Mendoza,781,16478,41814
2019,2,Tucumán,Mendoza,214,1450,11967
2019,2,Jujuy,San Juan,113,322,6414
2019,2,Tucumán,San Juan,128,468,6910
2019,2,San Luis,La Pampa,114,629,6518
2019,2,San Luis,San Luis,290,1025,16393
2019,2,Buenos Aires,Chubut,246,2840,12108
2019,2,Ciudad Autónoma de Buenos Aires,Chubut,216,4133,9992
2019,2,Ciudad Autónoma de Buenos Aires,Neuquén,422,3964,19826
2019,2,Ciudad Autónoma de Buenos Aires,Río Negro,689,7707,31907
2019,2,Neuquén,Chubut,104,819,4877
2019,2,Río Negro,Chubut,631,8522,31683
2019,2,Buenos Aires,Neuquén,542,5450,26913
2019,2,Río Negro,Neuquén,1381,21234,64984
2019,2,Santa Cruz,Chubut,640,10465,31872
2019,2,Chubut,Río Negro,661,8370,33425
2019,2,Córdoba,Entre Ríos,445,5252,23342
2019,2,Buenos Aires,Catamarca,146,1214,7794
2019,2,Buenos Aires,Tucumán,749,10683,42556
2019,2,Ciudad Autónoma de Buenos Aires,Catamarca,174,2626,8471
2019,2,Ciudad Autónoma de Buenos Aires,Santiago del Estero,856,7504,46648
2019,2,Ciudad Autónoma de Buenos Aires,Tucumán,703,6717,37924
2019,2,Santa Fe,Catamarca,41,189,2376
2019,2,Jujuy,Jujuy,796,9537,45259
2019,2,Neuquén,Ciudad Autónoma de Buenos Aires,412,4223,19304
2019,2,Río Negro,Ciudad Autónoma de Buenos Aires,678,8194,31110
2019,2,Córdoba,Misiones,156,3843,7042
2019,2,Córdoba,Jujuy,420,5561,20993
2019,2,Santiago del Estero,Jujuy,202,515,11194
2019,2,Tucumán,Jujuy,652,4456,35946
2019,2,Chubut,Buenos Aires,245,3415,12128
2019,2,Jujuy,Ciudad Autónoma de Buenos Aires,396,10533,21561
2019,2,Jujuy,Santa Fe,222,858,12419
2019,2,Jujuy,Santiago del Estero,234,583,13049
2019,2,Salta,Ciudad Autónoma de Buenos Aires,432,7067,23329
2019,2,Tucumán,Santa Fe,322,1388,17854
2019,2,Mendoza,Ciudad Autónoma de Buenos Aires,477,9883,24084
2019,2,La Pampa,Río Negro,334,1324,16785
2019,2,Mendoza,Río Negro,244,3717,12502
2019,2,Mendoza,Neuquén,252,3478,12627
2019,2,Mendoza,Córdoba,634,7496,35437
2019,2,Mendoza,San Luis,811,7754,44535
2019,2,Mendoza,Santa Fe,221,1840,12316
2019,2,Neuquén,San Luis,28,204,1660
2019,2,Río Negro,San Luis,28,182,1660
2019,2,Río Negro,Córdoba,244,2596,13263
2019,2,Río Negro,Santa Fe,81,752,4341
2019,2,San Luis,Santa Fe,296,1221,16439
2019,2,Chaco,Santa Fe,874,6641,49860
2019,2,La Rioja,Córdoba,365,8986,20952
2019,2,La Pampa,Ciudad Autónoma de Buenos Aires,701,7288,30696
2019,2,La Pampa,Salta,113,334,6545
2019,2,Salta,Santa Fe,266,1445,14325
2019,2,Salta,Buenos Aires,290,2831,16283
2019,2,Santa Fe,Santiago del Estero,483,2587,27022
2019,2,Entre Ríos,Mendoza,95,647,4969
2019,2,Entre Ríos,Santa Fe,1266,16735,68337
2019,2,Santa Fe,San Luis,304,1825,16967
2019,2,Catamarca,Jujuy,113,276,6475
2019,2,Catamarca,Tucumán,609,5129,32941
2019,2,La Rioja,Catamarca,453,2487,26057
2019,2,La Rioja,Salta,175,961,9864
2019,2,La Rioja,Tucumán,233,1364,13462
2019,2,La Pampa,Córdoba,346,4165,18800
2019,2,Neuquén,Córdoba,164,1345,8644
2019,2,Neuquén,Jujuy,51,160,2989
2019,2,Neuquén,Salta,51,186,2988
2019,2,Neuquén,Santiago del Estero,52,107,2813
2019,2,Neuquén,Tucumán,73,223,3881
2019,2,Río Negro,Jujuy,78,265,4583
2019,2,Río Negro,Salta,68,217,3978
2019,2,Córdoba,Catamarca,362,7682,20030
2019,2,Tucumán,Tucumán,412,4298,24346
2019,2,Corrientes,Santa Fe,874,7571,48364
2019,2,Misiones,Santa Fe,313,2653,14370
2019,2,Córdoba,Chubut,82,1068,4784
2019,2,Córdoba,La Pampa,358,3409,19339
2019,2,Córdoba,Río Negro,244,2373,13495
2019,2,Jujuy,Chubut,61,214,3532
2019,2,Jujuy,Córdoba,449,6829,22618
2019,2,Salta,Córdoba,451,7400,23378
2019,2,Salta,Chubut,52,217,3029
2019,2,Tucumán,Chubut,44,146,2574
2019,2,Formosa,Buenos Aires,406,2201,21821
2019,2,Chaco,Santiago del Estero,214,1091,12443
2019,2,Ciudad Autónoma de Buenos Aires,Salta,510,9586,27614
2019,2,Ciudad Autónoma de Buenos Aires,La Pampa,717,6178,31400
2019,2,San Juan,Ciudad Autónoma de Buenos Aires,177,3430,8982
2019,2,San Juan,Córdoba,251,5414,14268
2019,2,San Luis,Ciudad Autónoma de Buenos Aires,808,9180,39460
2019,2,La Rioja,Buenos Aires,58,617,3255
2019,2,La Rioja,Ciudad Autónoma de Buenos Aires,93,2583,4793
2019,2,Formosa,Chaco,624,6162,36631
2019,2,Formosa,Corrientes,380,3930,22511
2019,2,La Pampa,Santiago del Estero,38,78,2182
2019,2,Río Negro,Tucumán,113,351,6340
2019,2,Jujuy,Buenos Aires,207,2797,12056
2019,2,Catamarca,Mendoza,119,272,6715
2019,2,Córdoba,La Rioja,385,10063,21841
2019,2,San Juan,La Rioja,340,2564,19362
2019,2,Catamarca,Catamarca,555,10612,28742
2019,2,Catamarca,Santiago del Estero,201,1942,10391
2019,2,Misiones,Ciudad Autónoma de Buenos Aires,960,21454,43035
2019,2,Misiones,Entre Ríos,495,2831,24498
2019,2,Chubut,Ciudad Autónoma de Buenos Aires,210,4264,9875
2019,2,Entre Ríos,Córdoba,457,5870,24330
2019,2,Chubut,Mendoza,49,782,2842
2019,2,Chubut,Neuquén,97,702,4673
2019,2,Santa Cruz,Mendoza,52,455,2921
2019,2,Santa Cruz,Río Negro,108,385,5822
2019,2,Salta,Entre Ríos,30,423,1715
2019,2,Salta,Santiago del Estero,441,1450,24310
2019,2,Formosa,Formosa,171,1480,10188
2019,2,Jujuy,Formosa,28,352,1602
2019,2,Salta,Formosa,58,1273,3342
2019,2,Buenos Aires,Formosa,407,2476,21696
2019,2,Chaco,Formosa,520,4789,30666
2019,2,Ciudad Autónoma de Buenos Aires,Formosa,500,5034,24959
2019,2,Corrientes,Formosa,387,3955,22583
2019,2,Entre Ríos,Formosa,57,181,3207
2019,2,San Luis,La Rioja,23,644,1334
2019,2,Corrientes,Córdoba,277,2742,13512
2019,2,Misiones,Córdoba,116,2365,4620
2019,2,Mendoza,Mendoza,327,1307,18469
2019,2,Ciudad Autónoma de Buenos Aires,Jujuy,431,11091,23405
2019,2,Salta,Chaco,133,2208,7286
2019,2,Salta,Corrientes,84,2064,4430
2019,2,Córdoba,Corrientes,284,3212,14176
2019,2,Santa Fe,Misiones,339,3140,16233
2019,2,Santa Fe,Tucumán,329,1454,18235
2019,2,Buenos Aires,La Rioja,100,758,4938
2019,2,Ciudad Autónoma de Buenos Aires,La Rioja,103,2540,5083
2019,2,Santa Fe,La Rioja,46,178,2636
2019,2,Chaco,Córdoba,260,4655,13265
2019,2,Formosa,Córdoba,88,1705,4629
2019,2,La Pampa,Neuquén,225,730,10980
2019,2,Mendoza,Chubut,52,879,3018
2019,2,Mendoza,Santa Cruz,54,465,3072
2019,2,Río Negro,Santa Cruz,115,468,6170
2019,2,Chaco,Chubut,26,125,1508
2019,2,Corrientes,Chubut,27,224,1544
2019,2,Corrientes,Río Negro,10,17,580
2019,2,Entre Ríos,Chubut,24,68,1396
2019,2,Formosa,Chubut,26,194,1508
2019,2,Formosa,Santa Fe,273,1754,15262
2019,2,Santa Fe,Chubut,32,341,1866
2019,2,Santa Fe,Río Negro,119,1985,6649
2019,2,San Juan,San Juan,118,613,6478
2019,2,Formosa,Entre Ríos,76,344,4016
2019,2,Córdoba,Chaco,250,3716,12925
2019,2,Santa Fe,Jujuy,220,801,11934
2019,2,Santa Fe,Salta,338,1862,18316
2019,2,Santa Fe,Formosa,250,1444,13821
2019,2,Mendoza,Entre Ríos,84,365,4231
2019,2,San Luis,Corrientes,28,77,1560
2019,2,San Luis,Chaco,22,50,1246
2019,2,Córdoba,Formosa,80,1390,4198
2019,2,Mendoza,Corrientes,55,202,3137
2019,2,Mendoza,Formosa,28,159,1626
2019,2,San Luis,Entre Ríos,71,206,3854
2019,2,San Luis,Formosa,18,47,1046
2019,2,Buenos Aires,Jujuy,225,2178,12948
2019,2,Buenos Aires,Salta,274,2849,15479
2019,2,Chubut,Córdoba,84,1358,4886
2019,2,Chubut,Jujuy,52,228,3010
2019,2,Chubut,La Pampa,63,224,3674
2019,2,Chubut,Tucumán,44,128,2564
2019,2,Chubut,Santiago del Estero,33,83,1926
2019,2,Chaco,Chaco,283,665,17528
2019,2,Chaco,Salta,124,2073,6767
2019,2,Formosa,Salta,56,1175,3258
2019,2,Santiago del Estero,Chaco,160,959,9230
2019,2,Santiago del Estero,Corrientes,71,163,4120
2019,2,Corrientes,Salta,83,2023,4366
2019,2,Corrientes,Santiago del Estero,84,341,4851
2019,2,Formosa,Jujuy,29,432,1663
2019,2,Chaco,Entre Ríos,175,1208,10052
2019,2,Chaco,Mendoza,53,375,2996
2019,2,Chaco,San Luis,22,106,1234
2019,2,Corrientes,Mendoza,57,215,3226
2019,2,Formosa,Mendoza,27,185,1570
2019,2,Formosa,San Luis,19,56,1071
2019,2,Mendoza,Jujuy,177,1319,10105
2019,2,Mendoza,La Rioja,313,1901,17720
2019,2,Mendoza,Salta,203,2581,11282
2019,2,Mendoza,Tucumán,233,1416,12964
2019,2,San Juan,Catamarca,112,254,6100
2019,2,San Juan,Jujuy,88,202,4960
2019,2,San Juan,Tucumán,130,470,7116
2019,2,Mendoza,Catamarca,157,418,8682
2019,2,San Juan,Santa Fe,65,480,3637
2019,2,Río Negro,Santiago del Estero,59,136,3397
2019,2,San Juan,Neuquén,57,447,2627
2019,2,San Juan,Río Negro,55,262,2546
2019,2,Salta,La Pampa,95,392,5522
2019,2,Catamarca,Misiones,15,36,870
2019,2,La Rioja,Chaco,18,46,1044
2019,2,La Rioja,Corrientes,17,29,986
2019,2,Mendoza,Chaco,42,153,2422
2019,2,Mendoza,Misiones,24,137,1392
2019,2,Mendoza,Santiago del Estero,27,233,1555
2019,2,San Juan,Corrientes,13,29,754
2019,2,San Juan,Misiones,15,32,870
2019,2,San Juan,Santiago del Estero,20,60,1160
2019,2,Santiago del Estero,Misiones,62,379,3605
2019,2,Tucumán,Chaco,87,741,5071
2019,2,Tucumán,Misiones,80,562,4628
2019,2,Neuquén,La Pampa,232,616,11249
2019,2,Ciudad Autónoma de Buenos Aires,San Juan,158,2664,7994
2019,2,La Pampa,Entre Ríos,28,124,1290
2019,2,Neuquén,Entre Ríos,25,98,1259
2019,2,Río Negro,Entre Ríos,34,112,1796
2019,2,Entre Ríos,Salta,31,397,1737
2019,2,Entre Ríos,Santiago del Estero,42,175,2406
2019,2,Entre Ríos,Tucumán,52,361,2974
2019,2,Santiago del Estero,Entre Ríos,48,247,2693
2019,2,Tucumán,Entre Ríos,56,364,3150
2019,2,La Rioja,Santa Fe,42,182,2368
2019,2,Chubut,Chubut,72,1866,3944
2019,2,Tucumán,Corrientes,67,263,3921
2019,2,Jujuy,La Pampa,76,256,4412
2019,2,San Luis,Neuquén,28,185,1668
2019,2,San Luis,Río Negro,34,178,2032
2019,2,Catamarca,Santa Fe,38,197,2166
2019,2,Catamarca,Salta,190,1418,10338
2019,2,San Juan,Salta,113,331,6108
2019,2,Córdoba,Neuquén,130,925,6847
2019,2,Misiones,Formosa,43,214,2500
2019,2,Chaco,Tucumán,81,689,4712
2019,2,Misiones,Santiago del Estero,67,295,3892
2019,2,Neuquén,Neuquén,157,1365,4214
2019,2,Jujuy,Neuquén,59,221,3458
2019,2,Jujuy,Río Negro,79,251,4627
2019,2,Salta,Neuquén,43,208,2507
2019,2,Salta,Río Negro,60,221,3504
2019,2,Santiago del Estero,Neuquén,42,90,2302
2019,2,Tucumán,La Pampa,40,73,2201
2019,2,Tucumán,Neuquén,60,230,3201
2019,2,Tucumán,Río Negro,109,501,6088
2019,2,Chubut,Entre Ríos,21,81,1218
2019,2,Chubut,Formosa,25,147,1450
2019,2,Chubut,Santa Fe,28,241,1624
2019,2,Chubut,Corrientes,25,138,1450
2019,2,Chubut,Chaco,25,71,1447
2019,2,Santiago del Estero,Río Negro,79,321,4521
2019,2,Buenos Aires,Santa Cruz,40,279,1699
2019,2,La Rioja,La Rioja,78,120,4567
2019,2,Santa Cruz,Córdoba,58,485,3205
2019,2,Santa Cruz,Salta,43,177,2392
2019,2,Neuquén,San Juan,37,357,1757
2019,2,Río Negro,San Juan,34,142,1600
2019,2,Chubut,Santa Cruz,646,11129,32031
2019,2,Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4,140,238
2019,2,La Pampa,Chubut,63,237,3662
2019,2,Santa Cruz,Santa Cruz,296,3450,16658
2019,2,La Pampa,Jujuy,84,166,4877
2019,2,Santa Fe,La Pampa,74,362,3806
2019,2,Santiago del Estero,La Pampa,41,89,2323
2019,2,Entre Ríos,La Pampa,29,136,1508
2019,2,Entre Ríos,Neuquén,24,69,1200
2019,2,Entre Ríos,Río Negro,44,320,2343
2019,2,Santa Fe,Neuquén,69,601,3596
2019,2,Santa Cruz,Neuquén,34,89,1882
2019,2,Córdoba,Santa Cruz,62,504,3516
2019,2,Salta,Santa Cruz,51,229,2908
2019,2,Santiago del Estero,Chubut,36,166,2103
2019,2,Santiago del Estero,Santa Cruz,40,109,2300
2019,2,Tucumán,Santa Cruz,38,116,2148
2019,2,La Rioja,Jujuy,153,651,8729
2019,2,Formosa,Misiones,20,258,1151
2019,2,Formosa,La Pampa,1,3,58
2019,2,Misiones,La Pampa,26,335,1518
2019,2,Jujuy,Santa Cruz,43,194,2420
2019,2,La Rioja,San Luis,24,324,1392
2019,2,Santa Cruz,Buenos Aires,36,112,1451
2019,2,Santa Cruz,Ciudad Autónoma de Buenos Aires,39,152,1548
2019,2,Corrientes,Tucumán,67,236,3887
2019,2,Misiones,Tucumán,73,493,4248
2019,2,Chaco,Río Negro,7,24,408
2019,2,Corrientes,San Luis,30,175,1679
2019,2,Ciudad Autónoma de Buenos Aires,Santa Cruz,49,303,1963
2019,2,Catamarca,Chaco,16,42,928
2019,2,La Rioja,Misiones,15,88,870
2019,2,La Rioja,Santiago del Estero,22,68,1280
2019,2,San Juan,Chaco,19,44,1102
2019,2,Santiago del Estero,Formosa,10,13,586
2019,2,La Pampa,Santa Cruz,31,60,1753
2019,2,Santa Fe,Santa Cruz,8,186,425
2019,2,Río Negro,Corrientes,12,29,652
2019,2,Salta,Misiones,18,767,1050
2019,2,Santa Cruz,Jujuy,41,273,2249
2019,2,Santa Cruz,Tucumán,26,55,1400
2019,2,Formosa,Tucumán,1,23,58
2019,2,Santiago del Estero,Mendoza,26,309,1478
2019,2,Catamarca,Chubut,8,71,474
2019,2,Catamarca,Santa Cruz,9,45,529
2019,2,Chubut,Salta,47,151,2728
2019,2,Catamarca,San Luis,1,33,43
2019,2,Río Negro,Chaco,6,65,346
2019,2,Río Negro,Formosa,6,9,348
2019,2,Santa Cruz,Santiago del Estero,25,68,1406
2019,2,Neuquén,Santa Cruz,32,167,1752
2019,2,Misiones,Salta,4,93,170
2019,2,Formosa,Río Negro,5,10,290
2019,2,Corrientes,La Pampa,13,26,754
2019,2,Santa Cruz,La Pampa,23,41,1288
2019,2,Chaco,La Rioja,16,50,928
2019,2,Chaco,San Juan,19,112,1104
2019,2,Chaco,Catamarca,13,35,754
2019,2,Corrientes,La Rioja,13,28,754
2019,2,Corrientes,San Juan,13,47,754
2019,2,Misiones,Catamarca,18,31,1044
2019,2,Misiones,La Rioja,17,46,986
2019,2,Misiones,San Juan,13,53,754
2019,2,Misiones,Mendoza,23,118,1336
2019,2,Santiago del Estero,La Rioja,20,52,1162
2019,2,Santiago del Estero,San Juan,18,76,1044
2019,2,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Chubut,1,20,23
2019,2,Catamarca,La Pampa,2,4,113
2019,2,Chubut,Catamarca,1,2,56
2019,2,Chubut,La Rioja,1,2,56
2019,2,Santa Cruz,Catamarca,1,4,56
2019,2,Santa Cruz,La Rioja,1,8,56
2019,2,Corrientes,Catamarca,7,13,406
2019,2,Jujuy,Misiones,17,558,907
2019,2,Formosa,Santiago del Estero,6,18,348
2019,2,Chubut,San Juan,1,58,60
2019,2,La Pampa,Misiones,4,42,234
2019,2,San Luis,Santiago del Estero,4,89,199
2019,2,La Rioja,Santa Cruz,3,11,172
2019,2,La Pampa,San Juan,5,8,278
2019,2,Santa Cruz,Entre Ríos,4,17,202
2019,2,Santa Cruz,Santa Fe,5,81,245
2019,2,San Juan,La Pampa,5,244,257
2019,2,Chaco,Jujuy,1,23,23
2019,2,Misiones,Río Negro,1,1,43
2019,2,San Luis,Misiones,1,11,60
2019,2,Córdoba,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",6,143,255
2019,2,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Cruz,1,40,41
2019,2,Jujuy,Chaco,1,18,19
2019,2,Catamarca,Corrientes,5,7,290
2019,2,Neuquén,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,36,60
2019,2,Santa Cruz,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,29,57
2019,2,Santa Fe,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",6,172,255
2019,2,Chubut,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2,22,63
2019,2,Ciudad Autónoma de Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,35,43
2019,2,Entre Ríos,Santa Cruz,4,10,221
2019,2,San Luis,Santa Cruz,2,17,120
2019,2,La Pampa,La Rioja,3,44,145
2019,2,Entre Ríos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,54,163
2019,2,San Juan,Santa Cruz,4,13,172
2019,2,La Rioja,Chubut,1,3,62
2019,2,Santa Cruz,San Juan,4,8,172
2019,2,San Luis,Jujuy,1,1,62
2019,2,Formosa,San Juan,1,23,23
2019,2,Misiones,Neuquén,1,3,19
2019,2,La Pampa,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,4,43
2019,2,Santiago del Estero,San Luis,1,20,60
2019,2,La Pampa,Formosa,1,3,58
2019,2,San Luis,Catamarca,1,28,37
2019,2,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Córdoba,1,31,40
2019,2,Tucumán,San Luis,1,59,62
2019,2,Mendoza,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,43,43
2019,2,Misiones,Jujuy,1,35,60
2019,2,Formosa,Catamarca,1,14,19
2019,2,Corrientes,Jujuy,1,1,42
2019,2,Corrientes,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2,6,120
2019,2,La Pampa,Corrientes,1,1,58
2019,2,Entre Ríos,Jujuy,1,13,60
2019,2,Catamarca,Entre Ríos,1,2,60
2019,2,San Juan,Chubut,1,58,60
2019,3,Mendoza,Córdoba,659,7641,37058
2019,3,Mendoza,Mendoza,368,1415,20841
2019,3,Mendoza,San Luis,885,8307,48720
2019,3,San Luis,Buenos Aires,744,4068,38107
2019,3,San Luis,Ciudad Autónoma de Buenos Aires,828,8933,40444
2019,3,San Luis,Córdoba,880,9733,49096
2019,3,San Luis,Santa Fe,323,1209,17997
2019,3,San Luis,San Luis,588,3267,33160
2019,3,Santa Fe,Buenos Aires,3298,40989,174402
2019,3,Santa Fe,Ciudad Autónoma de Buenos Aires,3649,49093,184640
2019,3,Jujuy,La Rioja,166,915,9439
2019,3,Jujuy,Mendoza,217,3443,12429
2019,3,Jujuy,San Juan,133,395,7536
2019,3,Jujuy,Catamarca,131,445,7344
2019,3,La Rioja,Mendoza,237,1023,13447
2019,3,Salta,Catamarca,196,599,10690
2019,3,Salta,La Rioja,189,1063,10561
2019,3,Salta,Mendoza,212,2069,11790
2019,3,Salta,San Juan,138,425,7622
2019,3,Tucumán,La Rioja,236,1133,13423
2019,3,Santa Cruz,Chubut,750,11660,38171
2019,3,Santa Cruz,Santa Cruz,419,4538,23670
2019,3,Buenos Aires,Buenos Aires,7439,81427,390528
2019,3,Buenos Aires,Ciudad Autónoma de Buenos Aires,8244,173452,347734
2019,3,Buenos Aires,Santa Fe,3245,27823,172556
2019,3,Ciudad Autónoma de Buenos Aires,Santa Fe,3819,42681,192784
2019,3,Córdoba,Córdoba,2410,17094,133372
2019,3,Córdoba,Entre Ríos,437,4329,22922
2019,3,Córdoba,Santa Fe,2038,27593,109034
2019,3,Santa Fe,Santa Fe,1643,12615,92302
2019,3,Santa Fe,Córdoba,2294,34983,122878
2019,3,Ciudad Autónoma de Buenos Aires,Buenos Aires,8303,173453,370863
2019,3,Entre Ríos,Entre Ríos,2618,28162,149225
2019,3,Entre Ríos,Santa Fe,1408,19950,77023
2019,3,Tucumán,Catamarca,741,6316,40613
2019,3,Tucumán,Tucumán,520,6317,30807
2019,3,Chaco,Formosa,549,4383,32497
2019,3,Corrientes,Formosa,383,3527,22308
2019,3,Buenos Aires,Santiago del Estero,873,8245,49904
2019,3,Buenos Aires,Chaco,906,5051,50007
2019,3,Ciudad Autónoma de Buenos Aires,Chaco,1116,8496,58334
2019,3,Santa Fe,Chaco,955,8142,54377
2019,3,Santa Fe,Santiago del Estero,467,2798,25991
2019,3,Corrientes,Corrientes,1301,18561,72581
2019,3,Misiones,Corrientes,1405,18878,75615
2019,3,Jujuy,Jujuy,859,11107,51902
2019,3,Jujuy,Salta,2266,32051,127907
2019,3,Ciudad Autónoma de Buenos Aires,Entre Ríos,2502,39961,134894
2019,3,Salta,Jujuy,2761,39105,140716
2019,3,Salta,Salta,2481,40530,141595
2019,3,Chubut,Río Negro,709,7349,35646
2019,3,Ciudad Autónoma de Buenos Aires,Córdoba,2351,37892,116060
2019,3,Santa Fe,Corrientes,957,7803,53176
2019,3,Santa Fe,Entre Ríos,1429,23148,76807
2019,3,Catamarca,Mendoza,123,289,6781
2019,3,Catamarca,San Juan,92,171,4973
2019,3,Jujuy,Tucumán,759,7422,42060
2019,3,Salta,Tucumán,1151,13734,63826
2019,3,San Juan,Mendoza,962,17705,50783
2019,3,Tucumán,Mendoza,205,1096,11303
2019,3,Santiago del Estero,Buenos Aires,812,8651,46652
2019,3,Santiago del Estero,Ciudad Autónoma de Buenos Aires,793,6664,43360
2019,3,Santiago del Estero,Santa Fe,522,2550,29464
2019,3,Tucumán,Buenos Aires,671,8074,38270
2019,3,Tucumán,Ciudad Autónoma de Buenos Aires,654,5644,35351
2019,3,Tucumán,Santa Fe,350,1637,19555
2019,3,Tucumán,Santiago del Estero,1631,16070,89023
2019,3,Mendoza,San Juan,1067,15900,56779
2019,3,Misiones,Chaco,527,3580,29589
2019,3,Buenos Aires,Entre Ríos,2222,20097,119380
2019,3,Santiago del Estero,Santiago del Estero,1718,9547,92077
2019,3,Santiago del Estero,Tucumán,1397,13476,76033
2019,3,Entre Ríos,Córdoba,462,5270,24804
2019,3,Chubut,Santa Cruz,711,11732,35848
2019,3,Jujuy,Ciudad Autónoma de Buenos Aires,424,12484,23205
2019,3,Salta,Ciudad Autónoma de Buenos Aires,454,6950,24739
2019,3,Salta,Santiago del Estero,433,1526,23923
2019,3,Buenos Aires,Tucumán,646,6094,36738
2019,3,Ciudad Autónoma de Buenos Aires,Tucumán,676,4265,36261
2019,3,Chubut,Ciudad Autónoma de Buenos Aires,214,3855,10263
2019,3,Chubut,Buenos Aires,259,2777,12948
2019,3,Río Negro,Ciudad Autónoma de Buenos Aires,686,7613,31651
2019,3,Chaco,Buenos Aires,848,5487,46661
2019,3,Chaco,Ciudad Autónoma de Buenos Aires,1119,9542,58070
