Año;Día;Mes;Localidad origen;Provincia origen;Localidad destino;Provincia destino;Servicios;Pasajeros;Asientos;Tipo
2019;11;10;Mercedes;Buenos Aires;San Rafael;Mendoza;1;50;62;SERVICIOS DE TURISMO
2019;11;10;Merlo;San Luis;San Rafael;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;11;10;Monte Caseros;Corrientes;Tunuyán;Mendoza;2;77;83;SERVICIOS DE TURISMO
2019;11;10;Neuquén;Neuquén;Malargüe;Mendoza;2;9;30;SERVICIOS DE TURISMO
2019;11;10;Olavarría;Buenos Aires;San Rafael;Mendoza;1;39;62;SERVICIOS DE TURISMO
2019;11;10;Otros destinos;San Juan;Godoy Cruz;Mendoza;1;23;23;SERVICIOS DE TURISMO
2019;11;10;Posadas;Misiones;Mendoza;Mendoza;1;43;58;SERVICIOS DE TURISMO
2019;11;10;San Juan;San Juan;Mendoza;Mendoza;1;49;58;SERVICIOS DE TURISMO
2019;11;10;San Luis;San Luis;Maipú;Mendoza;1;54;60;SERVICIOS DE TURISMO
2019;11;10;San Luis;San Luis;Mendoza;Mendoza;2;102;103;SERVICIOS DE TURISMO
2019;11;10;San Miguel;Buenos Aires;San Rafael;Mendoza;1;19;23;SERVICIOS DE TURISMO
2019;11;10;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;1;44;58;SERVICIOS DE TURISMO
2019;11;10;Santa Fe;Santa Fe;Mendoza;Mendoza;1;48;60;SERVICIOS DE TURISMO
2019;11;10;Santa Fe;Santa Fe;San Rafael;Mendoza;1;40;45;SERVICIOS DE TURISMO
2019;11;10;Temperley;Buenos Aires;San Rafael;Mendoza;1;51;60;SERVICIOS DE TURISMO
2019;11;10;Vicente López;Buenos Aires;Uspallata;Mendoza;1;62;64;SERVICIOS DE TURISMO
2019;11;10;Villa General San Martín - Campo Afuera;San Juan;Mendoza;Mendoza;1;19;19;SERVICIOS DE TURISMO
2019;11;10;Villa La Angostura;Neuquén;Otros destinos;Mendoza;1;22;45;SERVICIOS DE TURISMO
2019;11;10;Villa Mercedes;San Luis;Mendoza;Mendoza;1;42;43;SERVICIOS DE TURISMO
2019;12;10;Catriel;Río Negro;Otros destinos;Mendoza;1;29;39;SERVICIOS DE TURISMO
2019;12;10;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;1;57;58;SERVICIOS DE TURISMO
2019;12;10;Ciudadela;Buenos Aires;San Rafael;Mendoza;1;58;60;SERVICIOS DE TURISMO
2019;12;10;Concordia;Entre Ríos;Otros destinos;Mendoza;1;62;62;SERVICIOS DE TURISMO
2019;12;10;Córdoba;Córdoba;Capitán Montoya;Mendoza;1;35;45;SERVICIOS DE TURISMO
2019;12;10;Córdoba;Córdoba;Mendoza;Mendoza;1;57;60;SERVICIOS DE TURISMO
2019;12;10;El Palomar;Buenos Aires;San Rafael;Mendoza;2;52;64;SERVICIOS DE TURISMO
2019;12;10;Florencio Varela;Buenos Aires;Mendoza;Mendoza;1;64;64;SERVICIOS DE TURISMO
2019;12;10;Grand Bourg;Buenos Aires;San Rafael;Mendoza;1;54;58;SERVICIOS DE TURISMO
2019;12;10;Lomas de Zamora;Buenos Aires;Mendoza;Mendoza;1;58;58;SERVICIOS DE TURISMO
2019;12;10;Mar del Plata;Buenos Aires;San Rafael;Mendoza;1;43;60;SERVICIOS DE TURISMO
2019;12;10;Merlo;Buenos Aires;Mendoza;Mendoza;1;19;19;SERVICIOS DE TURISMO
2019;12;10;Moreno;Buenos Aires;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;12;10;Necochea;Buenos Aires;Mendoza;Mendoza;1;42;43;SERVICIOS DE TURISMO
2019;12;10;Neuquén;Neuquén;Malargüe;Mendoza;1;3;19;SERVICIOS DE TURISMO
2019;12;10;Otros destinos;La Rioja;Capitán Montoya;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;12;10;Otros destinos;San Juan;Capitán Montoya;Mendoza;1;1;60;SERVICIOS DE TURISMO
2019;12;10;Otros destinos;San Juan;Luján de Cuyo;Mendoza;1;23;23;SERVICIOS DE TURISMO
2019;12;10;Paraná;Entre Ríos;San Rafael;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;12;10;Río Cuarto;Córdoba;Mendoza;Mendoza;1;17;19;SERVICIOS DE TURISMO
2019;12;10;San Fernando;Buenos Aires;San Rafael;Mendoza;1;54;58;SERVICIOS DE TURISMO
2019;12;10;San Juan;San Juan;Mendoza;Mendoza;5;259;255;SERVICIOS DE TURISMO
2019;12;10;San Juan;San Juan;San Martín;Mendoza;1;53;53;SERVICIOS DE TURISMO
2019;12;10;San Justo;Santa Fe;Otros destinos;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;12;10;San Luis;San Luis;Mendoza;Mendoza;1;19;19;SERVICIOS DE TURISMO
2019;12;10;San Luis;San Luis;Otros destinos;Mendoza;1;58;58;SERVICIOS DE TURISMO
2019;12;10;San Miguel;Buenos Aires;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;12;10;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;1;43;56;SERVICIOS DE TURISMO
2019;12;10;San Ramón de la Nueva Orán;Salta;San Rafael;Mendoza;1;50;56;SERVICIOS DE TURISMO
2019;12;10;Santa Fe;Santa Fe;Mendoza;Mendoza;1;45;60;SERVICIOS DE TURISMO
2019;12;10;Villa Mercedes;San Luis;Mendoza;Mendoza;1;19;19;SERVICIOS DE TURISMO
2019;12;10;Villa Raffo;Buenos Aires;Mendoza;Mendoza;2;89;120;SERVICIOS DE TURISMO
2019;13;10;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;3;109;125;SERVICIOS DE TURISMO
2019;13;10;Córdoba;Córdoba;Mendoza;Mendoza;1;39;40;SERVICIOS DE TURISMO
2019;13;10;Córdoba;Córdoba;Otros destinos;Mendoza;1;34;58;SERVICIOS DE TURISMO
2019;13;10;Isidro Casanova;Buenos Aires;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;13;10;La Quiaca;Jujuy;Mendoza;Mendoza;1;54;58;SERVICIOS DE TURISMO
2019;13;10;Llavallol;Buenos Aires;San Rafael;Mendoza;1;44;60;SERVICIOS DE TURISMO
2019;13;10;Lomas de Zamora;Buenos Aires;San Rafael;Mendoza;1;35;45;SERVICIOS DE TURISMO
2019;13;10;Mar del Plata;Buenos Aires;San Rafael;Mendoza;1;53;60;SERVICIOS DE TURISMO
2019;13;10;Moreno;Buenos Aires;San Rafael;Mendoza;1;23;23;SERVICIOS DE TURISMO
2019;13;10;Neuquén;Neuquén;Malargüe;Mendoza;1;6;19;SERVICIOS DE TURISMO
2019;13;10;Olavarría;Buenos Aires;Otros destinos;Mendoza;1;43;58;SERVICIOS DE TURISMO
2019;13;10;Otros destinos;San Juan;Capitán Montoya;Mendoza;1;16;19;SERVICIOS DE TURISMO
2019;13;10;Otros destinos;San Juan;Mendoza;Mendoza;1;28;41;SERVICIOS DE TURISMO
2019;13;10;Paraná;Entre Ríos;Mendoza;Mendoza;1;59;60;SERVICIOS DE TURISMO
2019;13;10;Rincón de los Sauces;Neuquén;Mendoza;Mendoza;1;17;19;SERVICIOS DE TURISMO
2019;13;10;San Juan;San Juan;Capitán Montoya;Mendoza;1;23;23;SERVICIOS DE TURISMO
2019;13;10;San Juan;San Juan;Luján de Cuyo;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;13;10;San Juan;San Juan;Mendoza;Mendoza;9;421;494;SERVICIOS DE TURISMO
2019;13;10;San Juan;San Juan;Otros destinos;Mendoza;1;59;60;SERVICIOS DE TURISMO
2019;13;10;San Miguel de Tucumán;Tucumán;Mendoza;Mendoza;1;24;23;SERVICIOS DE TURISMO
2019;13;10;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;1;39;60;SERVICIOS DE TURISMO
2019;13;10;San Ramón de la Nueva Orán;Salta;Nueva Ciudad;Mendoza;1;59;62;SERVICIOS DE TURISMO
2019;13;10;Santiago del Estero;Santiago del Estero;Mendoza;Mendoza;1;54;62;SERVICIOS DE TURISMO
2019;13;10;Villa Mercedes;San Luis;Otros destinos;Mendoza;1;61;60;SERVICIOS DE TURISMO
2019;14;10;Avellaneda;Buenos Aires;Mendoza;Mendoza;1;60;62;SERVICIOS DE TURISMO
2019;14;10;Bahía Blanca;Buenos Aires;Mendoza;Mendoza;1;37;37;SERVICIOS DE TURISMO
2019;14;10;Capitán General Bernardo O'Higgins;Córdoba;San Rafael;Mendoza;1;23;23;SERVICIOS DE TURISMO
2019;14;10;Catriel;Río Negro;Otros destinos;Mendoza;1;29;39;SERVICIOS DE TURISMO
2019;14;10;Catriel;Río Negro;San Rafael;Mendoza;1;47;58;SERVICIOS DE TURISMO
2019;14;10;Cipolletti;Río Negro;Mendoza;Mendoza;3;142;177;SERVICIOS DE TURISMO
2019;14;10;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;4;109;160;SERVICIOS DE TURISMO
2019;14;10;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;2;69;90;SERVICIOS DE TURISMO
2019;14;10;Concepción;Tucumán;San Rafael;Mendoza;2;116;120;SERVICIOS DE TURISMO
2019;14;10;Concordia;Entre Ríos;Mendoza;Mendoza;1;38;41;SERVICIOS DE TURISMO
2019;14;10;Corrientes;Corrientes;Mendoza;Mendoza;1;26;26;SERVICIOS DE TURISMO
2019;14;10;Córdoba;Córdoba;Mendoza;Mendoza;3;149;154;SERVICIOS DE TURISMO
2019;14;10;Córdoba;Córdoba;San Rafael;Mendoza;1;59;58;SERVICIOS DE TURISMO
2019;14;10;Francisco Álvarez;Buenos Aires;Otros destinos;Mendoza;1;38;41;SERVICIOS DE TURISMO
2019;14;10;General La Madrid;Buenos Aires;Mendoza;Mendoza;1;20;19;SERVICIOS DE TURISMO
2019;14;10;General Pico;La Pampa;Mendoza;Mendoza;1;28;32;SERVICIOS DE TURISMO
2019;14;10;Junín;Buenos Aires;Las Heras;Mendoza;1;15;19;SERVICIOS DE TURISMO
2019;14;10;La Plata;Buenos Aires;Mendoza;Mendoza;3;148;154;SERVICIOS DE TURISMO
2019;14;10;La Rioja;La Rioja;Mendoza;Mendoza;1;48;56;SERVICIOS DE TURISMO
2019;14;10;Luis Guillón;Buenos Aires;San Rafael;Mendoza;1;61;62;SERVICIOS DE TURISMO
2019;14;10;Neuquén;Neuquén;Malargüe;Mendoza;1;6;19;SERVICIOS DE TURISMO
2019;14;10;Neuquén;Neuquén;Mendoza;Mendoza;1;51;60;SERVICIOS DE TURISMO
2019;14;10;Otros destinos;Catamarca;San Rafael;Mendoza;1;39;41;SERVICIOS DE TURISMO
2019;14;10;Otros destinos;San Juan;Capitán Montoya;Mendoza;2;75;79;SERVICIOS DE TURISMO
2019;14;10;Otros destinos;San Juan;Godoy Cruz;Mendoza;1;13;19;SERVICIOS DE TURISMO
