Año,Mes,Empresa agrupada,Origen aeropuerto,Destino aeropuerto,Origen provincia,Vuelos,Pasajeros,Asientos
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Buenos Aires,36,5490,6711
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Luis Candelaria,Buenos Aires,45,7179,9195
2025,Mayo,JetSMART Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeroparque Jorge Newbery,Mendoza,138,25300,30354
2025,Mayo,JetSMART Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ministro Pistarini,Mendoza,15,2015,3114
2025,Mayo,JetSMART Airlines,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Martín Miguel de Güemes,Mendoza,18,2498,3348
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeroparque Jorge Newbery,Tucumán,25,3827,4665
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeropuerto Int. Ministro Pistarini,Tucumán,21,3210,4029
2025,Mayo,JetSMART Airlines,Aeropuerto Int. de Resistencia/José de San Martín,Aeroparque Jorge Newbery,Chaco,20,3090,3720
2025,Mayo,JetSMART Airlines,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeroparque Jorge Newbery,Misiones,125,20748,24939
2025,Mayo,JetSMART Airlines,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Aeropuerto Int. Ministro Pistarini,Misiones,30,4427,5715
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Martín Miguel de Güemes,Aeroparque Jorge Newbery,Salta,56,9746,11079
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ministro Pistarini,Salta,7,1112,1425
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Salta,18,2367,3348
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Presidente Perón,Salta,22,3314,4092
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Gral. Enrique Mosconi,Aeroparque Jorge Newbery,Chubut,21,2867,3813
2025,Mayo,JetSMART Airlines,Almirante Zar,Aeroparque Jorge Newbery,Chubut,18,2361,3348
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Presidente Perón,Aeroparque Jorge Newbery,Neuquén,94,15126,17538
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Martín Miguel de Güemes,Neuquén,22,3388,4092
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Tte. Luis Candelaria,Aeroparque Jorge Newbery,Río Negro,84,16250,17934
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Tte. Luis Candelaria,Aeropuerto Int. Ministro Pistarini,Río Negro,42,7110,8529
2025,Mayo,JetSMART Airlines,Aviador C. Campos,Aeroparque Jorge Newbery,Neuquén,31,5269,5766
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeropuerto Gdor. Ramon Trejo Noel,Aeropuerto Int. Piloto Civil Norberto Fernández,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",7,40,122
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeropuerto Gdor. Ramon Trejo Noel,Santa Cruz,12,73,239
2025,Mayo,Andes Líneas Aéreas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeroparque Jorge Newbery,Córdoba,1,176,189
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Comte. Armando Tola,Chubut,4,39,148
2025,Mayo,Andes Líneas Aéreas,Aeroparque Jorge Newbery,Aeropuerto Int. Martín Miguel de Güemes,Ciudad Autónoma de Buenos Aires,1,142,189
2025,Mayo,Andes Líneas Aéreas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Ingeniero Ambrosio Taravella,Buenos Aires,1,130,189
2025,Mayo,Andes Líneas Aéreas,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ministro Pistarini,Salta,1,160,189
2025,Mayo,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Brigadier General Antonio Parodi,Ciudad Autónoma de Buenos Aires,18,2160,2756
2025,Mayo,Aerolíneas Argentinas,Aeroparque Jorge Newbery,El Tehuelche,Ciudad Autónoma de Buenos Aires,20,2922,3242
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Córdoba,35,3641,4580
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Martín Miguel de Güemes,Córdoba,23,2230,2799
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Gdor. Horacio Guzmán,Córdoba,17,1443,1853
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Gral. Enrique Mosconi,Córdoba,9,803,864
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Tte. Luis Candelaria,Córdoba,15,2089,2476
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Malvinas Argentinas,Buenos Aires,31,4413,5390
2025,Mayo,Aerolíneas Argentinas,Vcom. Angel De La Paz Aragonés,Aeropuerto Int. Ministro Pistarini,Santiago del Estero,6,552,965
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeropuerto Int. Ministro Pistarini,Tucumán,30,3496,3872
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. de Resistencia/José de San Martín,Aeropuerto Int. Ministro Pistarini,Chaco,15,1177,1433
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. de Formosa/El Pucú,Aeropuerto Int. Ministro Pistarini,Formosa,6,549,658
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ingeniero Ambrosio Taravella,Salta,23,2187,2781
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Gdor. Horacio Guzmán,Aeropuerto Int. Ingeniero Ambrosio Taravella,Jujuy,16,1291,1488
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Int. Ingeniero Ambrosio Taravella,Chubut,14,1198,1344
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Int. Ministro Pistarini,Chubut,10,839,1034
2025,Mayo,Aerolíneas Argentinas,Brigadier General Antonio Parodi,Aeroparque Jorge Newbery,Chubut,16,2029,2373
2025,Mayo,Aerolíneas Argentinas,El Tehuelche,Aeroparque Jorge Newbery,Chubut,19,2817,3194
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Int. Ministro Pistarini,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",17,2526,3038
2025,Mayo,Aerolíneas Argentinas,Comandante Espora,Aeropuerto Int. Ministro Pistarini,Buenos Aires,10,852,960
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Tte. Luis Candelaria,Aeropuerto Int. Ingeniero Ambrosio Taravella,Río Negro,14,2027,2390
2025,Mayo,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Domingo Faustino Sarmiento,Ciudad Autónoma de Buenos Aires,18,2665,3308
2025,Mayo,Flybondi,Aeroparque Jorge Newbery,El Tehuelche,Ciudad Autónoma de Buenos Aires,12,1675,2268
2025,Mayo,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Piloto Civil Norberto Fernández,Ciudad Autónoma de Buenos Aires,6,521,1134
2025,Mayo,Flybondi,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Ministro Pistarini,Córdoba,12,1789,2268
2025,Mayo,Flybondi,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Presidente Perón,Córdoba,16,2470,3024
2025,Mayo,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Comte. Armando Tola,Buenos Aires,18,2080,3308
2025,Mayo,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Malvinas Argentinas,Buenos Aires,17,2621,3213
2025,Mayo,Flybondi,Aeropuerto Domingo Faustino Sarmiento,Aeroparque Jorge Newbery,San Juan,13,1877,2457
2025,Mayo,Flybondi,El Tehuelche,Aeroparque Jorge Newbery,Chubut,11,1425,1985
2025,Mayo,Flybondi,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Ministro Pistarini,Santa Cruz,10,1626,1796
2025,Mayo,Flybondi,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeroparque Jorge Newbery,Santa Cruz,3,181,567
2025,Mayo,Flybondi,Aeropuerto Int. Malvinas Argentinas,Aeroparque Jorge Newbery,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",16,2582,2930
2025,Mayo,Flybondi,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Ingeniero Ambrosio Taravella,Neuquén,16,2271,2930
2025,Mayo,Flybondi,Aviador C. Campos,Aeroparque Jorge Newbery,Neuquén,1,142,189
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Buenos Aires,14,1759,2997
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Presidente Perón,Buenos Aires,12,1208,2232
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Ministro Pistarini,Neuquén,10,1382,1860
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Gral. Enrique Mosconi,Santa Cruz,7,64,259
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeropuerto Comte. Armando Tola,Santa Cruz,6,34,204
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeropuerto Int. Malvinas Argentinas,Santa Cruz,10,94,309
2025,Mayo,Andes Líneas Aéreas,Aeroparque Jorge Newbery,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Ciudad Autónoma de Buenos Aires,3,376,473
2025,Mayo,Andes Líneas Aéreas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Martín Miguel de Güemes,Buenos Aires,1,175,189
2025,Mayo,Andes Líneas Aéreas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Ministro Pistarini,Mendoza,3,513,567
2025,Mayo,Andes Líneas Aéreas,Aeropuerto Int. Martín Miguel de Güemes,Aeroparque Jorge Newbery,Salta,1,174,189
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Santa Fe,9,731,864
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. Martín Miguel de Güemes,Santa Fe,9,606,864
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. de Rosario Islas Malvinas,Buenos Aires,9,632,864
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Gdor. Ramon Trejo Noel,Buenos Aires,2,183,340
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Comandante Espora,Buenos Aires,7,477,624
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. de Rosario Islas Malvinas,Mendoza,9,696,864
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. de Rosario Islas Malvinas,Salta,9,625,864
2025,Mayo,Aerolíneas Argentinas,Brigadier General Antonio Parodi,Aeropuerto Int. Ministro Pistarini,Chubut,3,336,383
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Ministro Pistarini,Santa Cruz,17,2895,3316
2025,Mayo,Flybondi,Libertador Gral. D. José De San Martín,Aeropuerto Int. Ministro Pistarini,Misiones,4,670,756
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. Presidente Perón,Santa Fe,7,474,672
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Domingo Faustino Sarmiento,Buenos Aires,4,220,384
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Astor Piazolla,Mendoza,8,535,768
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Coronel Felipe Varela,Aeropuerto Cap. Vicente Almandos Amonacid,Catamarca,12,406,1152
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Astor Piazolla,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Buenos Aires,8,510,720
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Presidente Perón,Aeropuerto Int. de Rosario Islas Malvinas,Neuquén,7,407,672
2025,Mayo,Flybondi,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeropuerto Int. Ministro Pistarini,Tucumán,9,1476,1701
2025,Mayo,Flybondi,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ministro Pistarini,Salta,8,1323,1512
2025,Mayo,Flybondi,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Malvinas Argentinas,Santa Cruz,9,537,1607
2025,Mayo,Flybondi,Aeropuerto Int. Piloto Civil Norberto Fernández,Aeropuerto Int. Ministro Pistarini,Santa Cruz,3,193,567
2025,Mayo,Flybondi,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Comte. Armando Tola,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",8,514,1512
2025,Mayo,JetSMART Airlines,Aeroparque Jorge Newbery,Brigadier General Antonio Parodi,Ciudad Autónoma de Buenos Aires,1,90,93
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Ingeniero Ambrosio Taravella,Buenos Aires,6,681,1320
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Malvinas Argentinas,Buenos Aires,8,1136,1488
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Malvinas Argentinas,Aeroparque Jorge Newbery,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",8,1208,1488
2025,Mayo,LADE - Líneas Aéreas Del Estado,Comandante Espora,Aeropuerto Int. Astor Piazolla,Buenos Aires,4,70,192
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,El Tehuelche,Buenos Aires,1,84,85
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Mendoza,1,85,96
2025,Mayo,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Malvinas Argentinas,Ciudad Autónoma de Buenos Aires,1,86,95
2025,Mayo,Flybondi,Aeropuerto Coronel Felipe Varela,Aeroparque Jorge Newbery,Catamarca,2,250,284
2025,Mayo,Flybondi,Aeropuerto Int. Dr. Fernando Piragine Niveyro,Aeropuerto Int. Ministro Pistarini,Corrientes,2,258,378
2025,Mayo,Flybondi,Aeropuerto Comte. Armando Tola,Aeroparque Jorge Newbery,Santa Cruz,8,1212,1418
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Astor Piazolla,Aeroparque Jorge Newbery,Buenos Aires,1,72,93
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Piloto Civil Norberto Fernández,Santa Cruz,8,45,278
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Comte. Armando Tola,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2,20,74
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Gdor. Ramon Trejo Noel,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",5,21,91
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeropuerto Int. Gral. Enrique Mosconi,Comandante Espora,Chubut,3,26,132
2025,Mayo,LADE - Líneas Aéreas Del Estado,Comandante Espora,Aeropuerto Int. Gral. Enrique Mosconi,Buenos Aires,3,34,143
2025,Mayo,Andes Líneas Aéreas,Aeropuerto Int. Tte. Luis Candelaria,Aeroparque Jorge Newbery,Río Negro,3,533,568
2025,Mayo,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Luis Candelaria,Buenos Aires,9,1220,1607
2025,Mayo,Flybondi,Aeropuerto Int. Malvinas Argentinas,Aeropuerto Int. Ministro Pistarini,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,176,189
2025,Mayo,LADE - Líneas Aéreas Del Estado,Aeroparque Jorge Newbery,Aeropuerto Int. Astor Piazolla,Ciudad Autónoma de Buenos Aires,2,15,66
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Libertador Gral. D. José De San Martín,Buenos Aires,3,417,477
2025,Mayo,Flybondi,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Int. Ministro Pistarini,Chubut,5,633,945
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Martín Miguel de Güemes,Aeropuerto Int. Ingeniero Ambrosio Taravella,Salta,1,86,120
2025,Mayo,LATAM,Aeropuerto Int. Piloto Civil Norberto Fernández,Islas Malvinas,Santa Cruz,1,61,168
2025,Mayo,Flybondi,Aeroparque Jorge Newbery,Aeropuerto Int. Astor Piazolla,Ciudad Autónoma de Buenos Aires,1,90,95
2025,Mayo,Flybondi,Aeropuerto Domingo Faustino Sarmiento,Aeropuerto Int. Ministro Pistarini,San Juan,4,557,756
2025,Mayo,Flybondi,Libertador Gral. D. José De San Martín,Aeropuerto Int. Dr. Fernando Piragine Niveyro,Misiones,1,57,95
2025,Mayo,Flybondi,Vcom. Angel De La Paz Aragonés,Aeropuerto Int. Ministro Pistarini,Santiago del Estero,1,187,189
2025,Mayo,Andes Líneas Aéreas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Comte. Armando Tola,Buenos Aires,1,149,189
2025,Mayo,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. Astor Piazolla,Ciudad Autónoma de Buenos Aires,1,67,93
2025,Mayo,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Buenos Aires,3,514,567
2025,Mayo,Flybondi,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Presidente Perón,Buenos Aires,1,129,189
2025,Mayo,Andes Líneas Aéreas,Aeropuerto Comte. Armando Tola,Aeropuerto Int. Ministro Pistarini,Santa Cruz,1,149,189
2025,Mayo,LATAM,Islas Malvinas,Aeropuerto Int. Piloto Civil Norberto Fernández,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1,14,168
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. de Formosa/El Pucú,Buenos Aires,1,107,137
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Gral. Enrique Mosconi,Aeropuerto Int. Ministro Pistarini,Chubut,1,131,186
2025,Mayo,Flybondi,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Aeropuerto Int. Ingeniero Ambrosio Taravella,Tucumán,1,90,95
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Ministro Pistarini,Córdoba,2,280,426
2025,Mayo,Flybondi,Aeropuerto Int. Presidente Perón,Aeropuerto Int. Ministro Pistarini,Neuquén,1,133,189
2025,Mayo,JetSMART Airlines,Comandante Espora,Aeroparque Jorge Newbery,Buenos Aires,1,76,93
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Dr. Fernando Piragine Niveyro,Buenos Aires,1,41,48
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Almirante Zar,Buenos Aires,1,120,170
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Dr. Fernando Piragine Niveyro,Aeropuerto Int. Ministro Pistarini,Corrientes,1,38,48
2025,Mayo,Lufthansa,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Luis Candelaria,Buenos Aires,1,85,85
2025,Mayo,Andes Líneas Aéreas,Aeroparque Jorge Newbery,Aeropuerto Int. Tte. Luis Candelaria,Ciudad Autónoma de Buenos Aires,1,161,189
2025,Mayo,Boliviana de Aviación,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. Ministro Pistarini,Santa Fe,1,59,84
2025,Mayo,Flybondi,El Tehuelche,Aeropuerto Int. Ministro Pistarini,Chubut,1,121,189
2025,Mayo,JetSMART Airlines,Aeroparque Jorge Newbery,Aeropuerto Int. Piloto Civil Norberto Fernández,Ciudad Autónoma de Buenos Aires,1,47,93
2025,Mayo,Copa Airlines,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. de Rosario Islas Malvinas,Córdoba,1,146,154
2025,Mayo,Copa Airlines,Aeropuerto Int. Ingeniero Ambrosio Taravella,Aeropuerto Int. Ministro Pistarini,Córdoba,1,68,77
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Vcom. Angel De La Paz Aragonés,Buenos Aires,1,51,96
2025,Mayo,JetSMART Airlines,Aeropuerto Int. de Resistencia/José de San Martín,Aeropuerto Int. Ministro Pistarini,Chaco,1,111,186
2025,Mayo,JetSMART Airlines,Almirante Zar,Aeropuerto Int. Ministro Pistarini,Chubut,1,140,186
2025,Mayo,Andes Líneas Aéreas,Aeroparque Jorge Newbery,Vcom. Angel De La Paz Aragonés,Ciudad Autónoma de Buenos Aires,1,79,95
2025,Mayo,Andes Líneas Aéreas,Aeropuerto Int. Ministro Pistarini,Vcom. Angel De La Paz Aragonés,Buenos Aires,1,79,95
2025,Mayo,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Coronel Felipe Varela,Buenos Aires,1,52,69
2025,Mayo,JetSMART Airlines,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Martín Miguel de Güemes,Buenos Aires,1,107,186
2025,Junio,Andes Líneas Aéreas,Vcom. Angel De La Paz Aragonés,Aeropuerto Int. Ministro Pistarini,Santiago del Estero,3,529,567
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Vcom. Angel De La Paz Aragonés,Buenos Aires,11,1850,1908
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. Ministro Pistarini,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Buenos Aires,39,3867,4755
2025,Junio,Andes Líneas Aéreas,Aeropuerto Int. Ministro Pistarini,Vcom. Angel De La Paz Aragonés,Buenos Aires,2,309,378
2025,Junio,Aerolíneas Argentinas,Gral. Urquiza,Aeroparque Jorge Newbery,Entre Ríos,23,1925,2208
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeroparque Jorge Newbery,Santa Fe,67,5985,7802
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. de Puerto Iguazú/My. Carlos E. Krause,Santa Fe,9,1282,1488
2025,Junio,Aerolíneas Argentinas,Aeropuerto Int. de Rosario Islas Malvinas,Aeropuerto Int. Presidente Perón,Santa Fe,5,383,480
2025,Junio,Aerolíneas Argentinas,Aeropuerto de Sauce Viejo,Aeroparque Jorge Newbery,Santa Fe,39,3445,3914
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Gral. Urquiza,Ciudad Autónoma de Buenos Aires,24,1929,2304
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. de Rosario Islas Malvinas,Ciudad Autónoma de Buenos Aires,72,6092,8508
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto de Sauce Viejo,Ciudad Autónoma de Buenos Aires,40,3358,3962
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Ingeniero Ambrosio Taravella,Ciudad Autónoma de Buenos Aires,254,28933,33899
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. El Plumerillo/Gob. Francisco Gabrielli,Ciudad Autónoma de Buenos Aires,191,22548,26586
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,S.a. Santiago Germano,Ciudad Autónoma de Buenos Aires,18,1443,1721
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Coronel Felipe Varela,Ciudad Autónoma de Buenos Aires,42,2994,4094
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Vcom. Angel De La Paz Aragonés,Ciudad Autónoma de Buenos Aires,46,5053,6183
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Termas de Río Hondo,Ciudad Autónoma de Buenos Aires,9,642,816
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Cap. Vicente Almandos Amonacid,Ciudad Autónoma de Buenos Aires,39,2870,3908
2025,Junio,Aerolíneas Argentinas,Aeroparque Jorge Newbery,Aeropuerto Int. Tte. Gral. Benjamín Matienzo,Ciudad Autónoma de Buenos Aires,121,13210,15219
